batter_name,batter,bat_team,opposition,venue,innings,batter_avg,batter_rpm,batter_sr,batter_bpm,batter_avg_last5,batter_sr_last5,batter_rpm_last5,batter_bpm_last5,bat_team_avg,batter_avg_opp,batter_sr_opp,batter_rpm_opp,batter_bpm_opp,bat_team_avg_opp,all_team_avg_opp,batter_avg_inn,batter_sr_inn,batter_rpm_inn,batter_bpm_inn,bat_team_avg_inn,all_team_avg_inn,batter_avg_ven,batter_sr_ven,batter_rpm_ven,batter_bpm_ven,bat_team_avg_ven,all_team_avg_ven
Shaheen Shah Afridi,95855,Pakistan,Bangladesh,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,7,70,4.6667,0.3333,228.1316,208.9087,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,Bangladesh,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,7,70,4.6667,0.3333,228.1316,208.9087,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,England,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,England,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,England,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,England,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,England,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,England,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,England,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,England,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,18.6667,66.6667,8,0.7143,201.956,208.2974,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,South Africa,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,South Africa,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,South Africa,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,South Africa,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,South Africa,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,South Africa,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,South Africa,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,South Africa,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4.8,55.814,2,0.3333,206.2791,202.4393,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,New Zealand,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,New Zealand,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,New Zealand,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,11.5,209.0909,2.5556,0.4444,206.2586,202.8598,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,Australia,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,Australia,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,Australia,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,Australia,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,Australia,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,Australia,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,Australia,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,Australia,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,17.5,106.0606,5.8333,1,197.9091,199.8028,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,India,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,India,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,India,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,India,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,India,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,India,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,India,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,India,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,0,116.6667,3.5,0.5,211.697,208.9463,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Dubai International Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Dubai International Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,216.8095,387.6491
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,National Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,National Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,23,255.5556,7.6667,1.3333,218.4259,424.8923
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Gaddafi Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Gaddafi Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,73.0769,0,0,222.1818,440.4412
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Rawalpindi Cricket Stadium,1,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,18.7143,111.0169,5.0385,0.7308,217.8285,219.1707,10,100,3.3333,0.3333,224.619,416.6
Shaheen Shah Afridi,95855,Pakistan,Afghanistan,Rawalpindi Cricket Stadium,2,14.4706,4.1695,84.2466,0.5424,13,108.3333,5.2,0.8,205.998,4,57.1429,1.6,0,228.5714,200.3459,12.7778,66.474,3.5938,0.4062,192.7349,187.3397,10,100,3.3333,0.3333,224.619,416.6
Tayyab Tahir,80653,Pakistan,Bangladesh,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,Bangladesh,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,Bangladesh,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,Bangladesh,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,Bangladesh,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,Bangladesh,Gaddafi Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,103.4483,15,2,192.7349,187.3397,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,Bangladesh,Rawalpindi Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,Bangladesh,Rawalpindi Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,228.1316,208.9087,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,England,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,England,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,England,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,England,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,England,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,England,Gaddafi Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,103.4483,15,2,192.7349,187.3397,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,England,Rawalpindi Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,England,Rawalpindi Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,201.956,208.2974,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,South Africa,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,South Africa,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,South Africa,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,South Africa,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,South Africa,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,South Africa,Gaddafi Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,103.4483,15,2,192.7349,187.3397,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,South Africa,Rawalpindi Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,South Africa,Rawalpindi Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2791,202.4393,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,New Zealand,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,New Zealand,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,New Zealand,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,New Zealand,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,New Zealand,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,New Zealand,Gaddafi Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,103.4483,15,2,192.7349,187.3397,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,New Zealand,Rawalpindi Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,New Zealand,Rawalpindi Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,28,107.6923,28,3,206.2586,202.8598,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,Australia,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,Australia,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,Australia,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,Australia,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,Australia,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,Australia,Gaddafi Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,103.4483,15,2,192.7349,187.3397,75,150,0,0,222.1818,440.4412
Tayyab Tahir,80653,Pakistan,Australia,Rawalpindi Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,Australia,Rawalpindi Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,197.9091,199.8028,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,224.619,416.6
Tayyab Tahir,80653,Pakistan,India,Dubai International Cricket Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,211.697,208.9463,30,145,29,4,217.8285,219.1707,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,India,Dubai International Cricket Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,211.697,208.9463,30,103.4483,15,2,192.7349,187.3397,43.5,116,21.75,2.75,216.8095,387.6491
Tayyab Tahir,80653,Pakistan,India,National Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,211.697,208.9463,30,145,29,4,217.8285,219.1707,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,India,National Stadium,2,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,211.697,208.9463,30,103.4483,15,2,192.7349,187.3397,1,33.3333,0,0,218.4259,424.8923
Tayyab Tahir,80653,Pakistan,India,Gaddafi Stadium,1,43.5,21.75,116,2.75,43.5,116,29,3.5,205.998,43.5,116,21.75,2.75,211.697,208.9463,30,145,29,4,217.8285,219.1707,75,150,0,0,222.1818,440.4412
